"reelId","batch","pillarCode","pillar","lensCode","lens","questionCode","question","lifecycle","evidenceStatus","driveVerification"
"0739","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"0740","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"0741","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"0742","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"0743","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
"0744","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q24","कब सहायता लेना ठीक है?","planned","not_researched","not_uploaded"
"0745","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q25","इस परंपरा का दृष्टिकोण क्या है?","planned","not_researched","not_uploaded"
"0746","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q26","विज्ञान इससे क्या अलग कहता है?","planned","not_researched","not_uploaded"
"0747","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q27","क्या छोटा परिवर्तन व्यवहार्य है?","planned","not_researched","not_uploaded"
"0748","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q28","कौन-सा डेटा अभी गायब है?","planned","not_researched","not_uploaded"
"0749","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q29","इससे जिज्ञासा कैसे बढ़ती है?","planned","not_researched","not_uploaded"
"0750","Batch_025","MEM","Memory and learning","L05","Evidence comparison","Q30","मुख्य सीख क्या है?","planned","not_researched","not_uploaded"
"0751","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q01","यह वास्तव में क्या है?","planned","not_researched","not_uploaded"
"0752","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q02","इसका सबसे आम भ्रम क्या है?","planned","not_researched","not_uploaded"
"0753","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q03","हम इसे रोज़मर्रा में कैसे पहचानते हैं?","planned","not_researched","not_uploaded"
"0754","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q04","इसके पीछे प्रस्तावित तंत्र क्या है?","planned","not_researched","not_uploaded"
"0755","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q05","कौन-सा प्रमाण सबसे मजबूत है?","planned","not_researched","not_uploaded"
"0756","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q06","किस बात पर शोध सहमत नहीं है?","planned","not_researched","not_uploaded"
"0757","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q07","कौन-सा छोटा, सुरक्षित अवलोकन किया जा सकता है?","planned","not_researched","not_uploaded"
"0758","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q08","यह आदत क्यों कठिन लगती है?","planned","not_researched","not_uploaded"
"0759","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q09","संदर्भ इसे कैसे बदलता है?","planned","not_researched","not_uploaded"
"0760","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q10","क्या यह कारण है या केवल संबंध?","planned","not_researched","not_uploaded"
"0761","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"0762","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"0763","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"0764","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"0765","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"0766","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"0767","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"0768","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"0769","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"0770","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"0771","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"0772","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"0773","Batch_026","MEM","Memory and learning","L06","Practical experiment","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
